File Name, Number of Robots, Number of Rounds, Algorithm, Graph Type, Link Density, Distribution, Seed, Final Cumulative Signal Strength
R30H80T0DnormalS16A0,30,80,MPGM,full,null,normal,20915,3679956
R30H80T0DnormalS3A0,30,80,MPGM,full,null,normal,23091,3646056
R30H80T0DnormalS7A0,30,80,MPGM,full,null,normal,27181,3641811
R30H80T0DnormalS10A0,30,80,MPGM,full,null,normal,27917,3633596
R30H80T0DnormalS12A0,30,80,MPGM,full,null,normal,39103,3646980
R30H80T0DnormalS1A0,30,80,MPGM,full,null,normal,42904,3635540
R30H80T0DnormalS11A0,30,80,MPGM,full,null,normal,46068,3674270
R30H80T0DnormalS13A0,30,80,MPGM,full,null,normal,51660,3657639
R30H80T0DnormalS5A0,30,80,MPGM,full,null,normal,53699,3672975
R30H80T0DnormalS15A0,30,80,MPGM,full,null,normal,54377,3639776
R30H80T0DnormalS18A0,30,80,MPGM,full,null,normal,61581,3659501
R30H90T0DnormalS8A1,30,90,LAH0,full,null,normal,2764,4103459
R30H90T0DnormalS6A1,30,90,LAH0,full,null,normal,5784,4126873
R30H90T0DnormalS4A1,30,90,LAH0,full,null,normal,10086,4119609
R30H90T0DnormalS14A1,30,90,LAH0,full,null,normal,11493,4094607
R30H90T0DnormalS2A1,30,90,LAH0,full,null,normal,13003,4110983
R30H90T0DnormalS9A1,30,90,LAH0,full,null,normal,13494,4111562
R30H90T0DnormalS0A1,30,90,LAH0,full,null,normal,16430,4107193
R30H90T0DnormalS19A1,30,90,LAH0,full,null,normal,18962,4115081
R30H90T0DnormalS17A1,30,90,LAH0,full,null,normal,19695,4111166
R30H90T0DnormalS16A1,30,90,LAH0,full,null,normal,20915,4124953
R30H90T0DnormalS3A1,30,90,LAH0,full,null,normal,23091,4105096
R30H90T0DnormalS7A1,30,90,LAH0,full,null,normal,27181,4084936
R30H90T0DnormalS10A1,30,90,LAH0,full,null,normal,27917,4101584
R30H90T0DnormalS12A1,30,90,LAH0,full,null,normal,39103,4089657
R30H90T0DnormalS1A1,30,90,LAH0,full,null,normal,42904,4104714
R30H90T0DnormalS11A1,30,90,LAH0,full,null,normal,46068,4097313
R30H90T0DnormalS13A1,30,90,LAH0,full,null,normal,51660,4096841
R30H90T0DnormalS5A1,30,90,LAH0,full,null,normal,53699,4094675
R30H90T0DnormalS15A1,30,90,LAH0,full,null,normal,54377,4091599
R30H90T0DnormalS18A1,30,90,LAH0,full,null,normal,61581,4099037
R30H90T0DnormalS8A0,30,90,MPGM,full,null,normal,2764,4103504
R30H90T0DnormalS6A0,30,90,MPGM,full,null,normal,5784,4127629
R30H90T0DnormalS4A0,30,90,MPGM,full,null,normal,10086,4120047
R30H90T0DnormalS14A0,30,90,MPGM,full,null,normal,11493,4094363
R30H90T0DnormalS2A0,30,90,MPGM,full,null,normal,13003,4111039
R30H90T0DnormalS9A0,30,90,MPGM,full,null,normal,13494,4108902
R30H90T0DnormalS0A0,30,90,MPGM,full,null,normal,16430,4106764
R30H90T0DnormalS19A0,30,90,MPGM,full,null,normal,18962,4115099
R30H90T0DnormalS17A0,30,90,MPGM,full,null,normal,19695,4111576
R30H90T0DnormalS16A0,30,90,MPGM,full,null,normal,20915,4122696
R30H90T0DnormalS3A0,30,90,MPGM,full,null,normal,23091,4105084
R30H90T0DnormalS7A0,30,90,MPGM,full,null,normal,27181,4084554
R30H90T0DnormalS10A0,30,90,MPGM,full,null,normal,27917,4101546
R30H90T0DnormalS12A0,30,90,MPGM,full,null,normal,39103,4090308
R30H90T0DnormalS1A0,30,90,MPGM,full,null,normal,42904,4097629
R30H90T0DnormalS11A0,30,90,MPGM,full,null,normal,46068,4096103
R30H90T0DnormalS13A0,30,90,MPGM,full,null,normal,51660,4106180
R30H90T0DnormalS5A0,30,90,MPGM,full,null,normal,53699,4094555
R30H90T0DnormalS15A0,30,90,MPGM,full,null,normal,54377,4119591
R30H90T0DnormalS18A0,30,90,MPGM,full,null,normal,61581,4098418
R30H100T0DnormalS2A1,30,100,LAH0,full,null,normal,13003,0
R30H100T0DnormalS9A1,30,100,LAH0,full,null,normal,13494,0
R30H100T0DnormalS17A1,30,100,LAH0,full,null,normal,19695,0
R30H100T0DnormalS7A1,30,100,LAH0,full,null,normal,27181,0
R30H100T0DnormalS10A1,30,100,LAH0,full,null,normal,27917,4566419
R30H100T0DnormalS1A1,30,100,LAH0,full,null,normal,42904,0
R30H100T0DnormalS11A1,30,100,LAH0,full,null,normal,46068,0
R30H100T0DnormalS13A1,30,100,LAH0,full,null,normal,51660,0
R30H100T0DnormalS8A0,30,100,MPGM,full,null,normal,2764,4560837
R30H100T0DnormalS6A0,30,100,MPGM,full,null,normal,5784,4565216
R30H100T0DnormalS4A0,30,100,MPGM,full,null,normal,10086,4571712
R30H100T0DnormalS14A0,30,100,MPGM,full,null,normal,11493,4576927
R30H100T0DnormalS2A0,30,100,MPGM,full,null,normal,13003,4603410
R30H100T0DnormalS9A0,30,100,MPGM,full,null,normal,13494,4570139
R30H100T0DnormalS0A0,30,100,MPGM,full,null,normal,16430,4571350
R30H100T0DnormalS19A0,30,100,MPGM,full,null,normal,18962,4607004
R30H100T0DnormalS17A0,30,100,MPGM,full,null,normal,19695,4567156
R30H100T0DnormalS16A0,30,100,MPGM,full,null,normal,20915,4584179
R30H100T0DnormalS3A0,30,100,MPGM,full,null,normal,23091,4560556
R30H100T0DnormalS7A0,30,100,MPGM,full,null,normal,27181,4578357
R30H100T0DnormalS10A0,30,100,MPGM,full,null,normal,27917,4566777
R30H100T0DnormalS12A0,30,100,MPGM,full,null,normal,39103,4583231
R30H100T0DnormalS1A0,30,100,MPGM,full,null,normal,42904,4548884
R30H100T0DnormalS11A0,30,100,MPGM,full,null,normal,46068,4586677
R30H100T0DnormalS13A0,30,100,MPGM,full,null,normal,51660,4584839
R30H100T0DnormalS5A0,30,100,MPGM,full,null,normal,53699,4552950
R30H100T0DnormalS15A0,30,100,MPGM,full,null,normal,54377,4545935
R30H100T0DnormalS18A0,30,100,MPGM,full,null,normal,61581,4570154
R40H10T0DnormalS8A1,40,10,LAH0,full,null,normal,2764,864632
R40H10T0DnormalS6A1,40,10,LAH0,full,null,normal,5784,859641
R40H10T0DnormalS4A1,40,10,LAH0,full,null,normal,10086,860401
R40H10T0DnormalS14A1,40,10,LAH0,full,null,normal,11493,860785
R40H10T0DnormalS2A1,40,10,LAH0,full,null,normal,13003,857799
R40H10T0DnormalS9A1,40,10,LAH0,full,null,normal,13494,861651
R40H10T0DnormalS0A1,40,10,LAH0,full,null,normal,16430,866880
R40H10T0DnormalS19A1,40,10,LAH0,full,null,normal,18962,867835
R40H10T0DnormalS17A1,40,10,LAH0,full,null,normal,19695,864701
R40H10T0DnormalS16A1,40,10,LAH0,full,null,normal,20915,867134
R40H10T0DnormalS3A1,40,10,LAH0,full,null,normal,23091,866173
R40H10T0DnormalS7A1,40,10,LAH0,full,null,normal,27181,861085
R40H10T0DnormalS10A1,40,10,LAH0,full,null,normal,27917,855995
R40H10T0DnormalS12A1,40,10,LAH0,full,null,normal,39103,865118
R40H10T0DnormalS1A1,40,10,LAH0,full,null,normal,42904,860252
R40H10T0DnormalS11A1,40,10,LAH0,full,null,normal,46068,856427
R40H10T0DnormalS13A1,40,10,LAH0,full,null,normal,51660,862884
R40H10T0DnormalS5A1,40,10,LAH0,full,null,normal,53699,864334
R40H10T0DnormalS15A1,40,10,LAH0,full,null,normal,54377,866164
R40H10T0DnormalS18A1,40,10,LAH0,full,null,normal,61581,870400
R40H10T0DnormalS8A0,40,10,MPGM,full,null,normal,2764,864633
R40H10T0DnormalS6A0,40,10,MPGM,full,null,normal,5784,859661
R40H10T0DnormalS4A0,40,10,MPGM,full,null,normal,10086,860281
R40H10T0DnormalS14A0,40,10,MPGM,full,null,normal,11493,861075
R40H10T0DnormalS2A0,40,10,MPGM,full,null,normal,13003,857962
R40H10T0DnormalS9A0,40,10,MPGM,full,null,normal,13494,862032
R40H10T0DnormalS0A0,40,10,MPGM,full,null,normal,16430,866873
R40H10T0DnormalS19A0,40,10,MPGM,full,null,normal,18962,867928
R40H10T0DnormalS17A0,40,10,MPGM,full,null,normal,19695,864793
R40H10T0DnormalS16A0,40,10,MPGM,full,null,normal,20915,867238
R40H10T0DnormalS3A0,40,10,MPGM,full,null,normal,23091,866137
R40H10T0DnormalS7A0,40,10,MPGM,full,null,normal,27181,861140
R40H10T0DnormalS10A0,40,10,MPGM,full,null,normal,27917,856154
R40H10T0DnormalS12A0,40,10,MPGM,full,null,normal,39103,865185
R40H10T0DnormalS1A0,40,10,MPGM,full,null,normal,42904,860065
R40H10T0DnormalS11A0,40,10,MPGM,full,null,normal,46068,856462
R40H10T0DnormalS13A0,40,10,MPGM,full,null,normal,51660,862953
R40H10T0DnormalS5A0,40,10,MPGM,full,null,normal,53699,864371
R40H10T0DnormalS15A0,40,10,MPGM,full,null,normal,54377,866270
R40H10T0DnormalS18A0,40,10,MPGM,full,null,normal,61581,870320
R40H20T0DnormalS8A1,40,20,LAH0,full,null,normal,2764,1652605
R40H20T0DnormalS6A1,40,20,LAH0,full,null,normal,5784,1651700
R40H20T0DnormalS4A1,40,20,LAH0,full,null,normal,10086,1656165
R40H20T0DnormalS14A1,40,20,LAH0,full,null,normal,11493,1663528
R40H20T0DnormalS2A1,40,20,LAH0,full,null,normal,13003,1662996
R40H20T0DnormalS9A1,40,20,LAH0,full,null,normal,13494,1656157
R40H20T0DnormalS0A1,40,20,LAH0,full,null,normal,16430,1642097
R40H20T0DnormalS19A1,40,20,LAH0,full,null,normal,18962,1646821
R40H20T0DnormalS17A1,40,20,LAH0,full,null,normal,19695,1657812
R40H20T0DnormalS16A1,40,20,LAH0,full,null,normal,20915,1659744
R40H20T0DnormalS3A1,40,20,LAH0,full,null,normal,23091,1645680
R40H20T0DnormalS7A1,40,20,LAH0,full,null,normal,27181,1651066
R40H20T0DnormalS10A1,40,20,LAH0,full,null,normal,27917,1659109
R40H20T0DnormalS12A1,40,20,LAH0,full,null,normal,39103,1654105
R40H20T0DnormalS1A1,40,20,LAH0,full,null,normal,42904,1641677
R40H20T0DnormalS11A1,40,20,LAH0,full,null,normal,46068,1655847
R40H20T0DnormalS13A1,40,20,LAH0,full,null,normal,51660,1663003
R40H20T0DnormalS5A1,40,20,LAH0,full,null,normal,53699,1653906
R40H20T0DnormalS15A1,40,20,LAH0,full,null,normal,54377,1658685
R40H20T0DnormalS18A1,40,20,LAH0,full,null,normal,61581,1633768
R40H20T0DnormalS8A0,40,20,MPGM,full,null,normal,2764,1652508
R40H20T0DnormalS6A0,40,20,MPGM,full,null,normal,5784,1651619
R40H20T0DnormalS4A0,40,20,MPGM,full,null,normal,10086,1656098
R40H20T0DnormalS14A0,40,20,MPGM,full,null,normal,11493,1661991
R40H20T0DnormalS2A0,40,20,MPGM,full,null,normal,13003,1663000
R40H20T0DnormalS9A0,40,20,MPGM,full,null,normal,13494,1656109
R40H20T0DnormalS0A0,40,20,MPGM,full,null,normal,16430,1642179
R40H20T0DnormalS19A0,40,20,MPGM,full,null,normal,18962,1646919
R40H20T0DnormalS17A0,40,20,MPGM,full,null,normal,19695,1657959
R40H20T0DnormalS16A0,40,20,MPGM,full,null,normal,20915,1659869
R40H20T0DnormalS3A0,40,20,MPGM,full,null,normal,23091,1645617
R40H20T0DnormalS7A0,40,20,MPGM,full,null,normal,27181,1651046
R40H20T0DnormalS10A0,40,20,MPGM,full,null,normal,27917,1659159
R40H20T0DnormalS12A0,40,20,MPGM,full,null,normal,39103,1654035
R40H20T0DnormalS1A0,40,20,MPGM,full,null,normal,42904,1641814
R40H20T0DnormalS11A0,40,20,MPGM,full,null,normal,46068,1655837
R40H20T0DnormalS13A0,40,20,MPGM,full,null,normal,51660,1663061
R40H20T0DnormalS5A0,40,20,MPGM,full,null,normal,53699,1654023
R40H20T0DnormalS15A0,40,20,MPGM,full,null,normal,54377,1658579
R40H20T0DnormalS18A0,40,20,MPGM,full,null,normal,61581,1633957
R40H30T0DnormalS8A1,40,30,LAH0,full,null,normal,2764,2437026
R40H30T0DnormalS6A1,40,30,LAH0,full,null,normal,5784,2437350
R40H30T0DnormalS4A1,40,30,LAH0,full,null,normal,10086,2443322
R40H30T0DnormalS14A1,40,30,LAH0,full,null,normal,11493,2465961
R40H30T0DnormalS2A1,40,30,LAH0,full,null,normal,13003,2468251
R40H30T0DnormalS9A1,40,30,LAH0,full,null,normal,13494,2436231
R40H30T0DnormalS0A1,40,30,LAH0,full,null,normal,16430,2439438
R40H30T0DnormalS19A1,40,30,LAH0,full,null,normal,18962,2469725
R40H30T0DnormalS17A1,40,30,LAH0,full,null,normal,19695,2461153
R40H30T0DnormalS16A1,40,30,LAH0,full,null,normal,20915,2463756
R40H30T0DnormalS3A1,40,30,LAH0,full,null,normal,23091,2437661
R40H30T0DnormalS7A1,40,30,LAH0,full,null,normal,27181,2458980
R40H30T0DnormalS10A1,40,30,LAH0,full,null,normal,27917,2453892
R40H30T0DnormalS12A1,40,30,LAH0,full,null,normal,39103,2452995
R40H30T0DnormalS1A1,40,30,LAH0,full,null,normal,42904,2442628
R40H30T0DnormalS11A1,40,30,LAH0,full,null,normal,46068,2456537
R40H30T0DnormalS13A1,40,30,LAH0,full,null,normal,51660,2457186
R40H30T0DnormalS5A1,40,30,LAH0,full,null,normal,53699,2459164
R40H30T0DnormalS15A1,40,30,LAH0,full,null,normal,54377,2450989
R40H30T0DnormalS18A1,40,30,LAH0,full,null,normal,61581,2464281
R40H30T0DnormalS8A0,40,30,MPGM,full,null,normal,2764,2434303
R40H30T0DnormalS6A0,40,30,MPGM,full,null,normal,5784,2437529
R40H30T0DnormalS4A0,40,30,MPGM,full,null,normal,10086,2443202
R40H30T0DnormalS14A0,40,30,MPGM,full,null,normal,11493,2465915
R40H30T0DnormalS2A0,40,30,MPGM,full,null,normal,13003,2468297
R40H30T0DnormalS9A0,40,30,MPGM,full,null,normal,13494,2436386
R40H30T0DnormalS0A0,40,30,MPGM,full,null,normal,16430,2439237
R40H30T0DnormalS19A0,40,30,MPGM,full,null,normal,18962,2469487
R40H30T0DnormalS17A0,40,30,MPGM,full,null,normal,19695,2460424
R40H30T0DnormalS16A0,40,30,MPGM,full,null,normal,20915,2463837
R40H30T0DnormalS3A0,40,30,MPGM,full,null,normal,23091,2437710
R40H30T0DnormalS7A0,40,30,MPGM,full,null,normal,27181,2459037
R40H30T0DnormalS10A0,40,30,MPGM,full,null,normal,27917,2454209
R40H30T0DnormalS12A0,40,30,MPGM,full,null,normal,39103,2453007
R40H30T0DnormalS1A0,40,30,MPGM,full,null,normal,42904,2442528
R40H30T0DnormalS11A0,40,30,MPGM,full,null,normal,46068,2456607
R40H30T0DnormalS13A0,40,30,MPGM,full,null,normal,51660,2457403
R40H30T0DnormalS5A0,40,30,MPGM,full,null,normal,53699,2458833
R40H30T0DnormalS15A0,40,30,MPGM,full,null,normal,54377,2450831
R40H30T0DnormalS18A0,40,30,MPGM,full,null,normal,61581,2464319
R40H40T0DnormalS8A1,40,40,LAH0,full,null,normal,2764,3244701
R40H40T0DnormalS6A1,40,40,LAH0,full,null,normal,5784,3260193
R40H40T0DnormalS4A1,40,40,LAH0,full,null,normal,10086,3249139
R40H40T0DnormalS14A1,40,40,LAH0,full,null,normal,11493,3251237
R40H40T0DnormalS2A1,40,40,LAH0,full,null,normal,13003,3267713
R40H40T0DnormalS9A1,40,40,LAH0,full,null,normal,13494,3250733
R40H40T0DnormalS0A1,40,40,LAH0,full,null,normal,16430,3243332
R40H40T0DnormalS19A1,40,40,LAH0,full,null,normal,18962,3247713
R40H40T0DnormalS17A1,40,40,LAH0,full,null,normal,19695,3263853
R40H40T0DnormalS16A1,40,40,LAH0,full,null,normal,20915,3244654
R40H40T0DnormalS3A1,40,40,LAH0,full,null,normal,23091,3236776
R40H40T0DnormalS7A1,40,40,LAH0,full,null,normal,27181,3251421
R40H40T0DnormalS10A1,40,40,LAH0,full,null,normal,27917,3246374
R40H40T0DnormalS12A1,40,40,LAH0,full,null,normal,39103,3262081
R40H40T0DnormalS1A1,40,40,LAH0,full,null,normal,42904,3244044
R40H40T0DnormalS11A1,40,40,LAH0,full,null,normal,46068,3262260
R40H40T0DnormalS13A1,40,40,LAH0,full,null,normal,51660,3256209
R40H40T0DnormalS5A1,40,40,LAH0,full,null,normal,53699,3284811
R40H40T0DnormalS15A1,40,40,LAH0,full,null,normal,54377,3258336
R40H40T0DnormalS18A1,40,40,LAH0,full,null,normal,61581,3269592
R40H40T0DnormalS8A0,40,40,MPGM,full,null,normal,2764,3244445
R40H40T0DnormalS6A0,40,40,MPGM,full,null,normal,5784,3261320
R40H40T0DnormalS4A0,40,40,MPGM,full,null,normal,10086,3247950
R40H40T0DnormalS14A0,40,40,MPGM,full,null,normal,11493,3250102
R40H40T0DnormalS2A0,40,40,MPGM,full,null,normal,13003,3267654
R40H40T0DnormalS9A0,40,40,MPGM,full,null,normal,13494,3250504
R40H40T0DnormalS0A0,40,40,MPGM,full,null,normal,16430,3243280
R40H40T0DnormalS19A0,40,40,MPGM,full,null,normal,18962,3247654
R40H40T0DnormalS17A0,40,40,MPGM,full,null,normal,19695,3263392
R40H40T0DnormalS16A0,40,40,MPGM,full,null,normal,20915,3244998
R40H40T0DnormalS3A0,40,40,MPGM,full,null,normal,23091,3236253
R40H40T0DnormalS7A0,40,40,MPGM,full,null,normal,27181,3251265
R40H40T0DnormalS10A0,40,40,MPGM,full,null,normal,27917,3246435
R40H40T0DnormalS12A0,40,40,MPGM,full,null,normal,39103,3262244
R40H40T0DnormalS1A0,40,40,MPGM,full,null,normal,42904,3243973
R40H40T0DnormalS11A0,40,40,MPGM,full,null,normal,46068,3262212
R40H40T0DnormalS13A0,40,40,MPGM,full,null,normal,51660,3256147
R40H40T0DnormalS5A0,40,40,MPGM,full,null,normal,53699,3283154
R40H40T0DnormalS15A0,40,40,MPGM,full,null,normal,54377,3258066
R40H40T0DnormalS18A0,40,40,MPGM,full,null,normal,61581,3268777
R40H50T0DnormalS8A1,40,50,LAH0,full,null,normal,2764,4053411
R40H50T0DnormalS6A1,40,50,LAH0,full,null,normal,5784,4043064
R40H50T0DnormalS4A1,40,50,LAH0,full,null,normal,10086,4083093
R40H50T0DnormalS14A1,40,50,LAH0,full,null,normal,11493,4063753
R40H50T0DnormalS2A1,40,50,LAH0,full,null,normal,13003,4072385
R40H50T0DnormalS9A1,40,50,LAH0,full,null,normal,13494,4061192
R40H50T0DnormalS0A1,40,50,LAH0,full,null,normal,16430,4081530
R40H50T0DnormalS19A1,40,50,LAH0,full,null,normal,18962,4066407
R40H50T0DnormalS17A1,40,50,LAH0,full,null,normal,19695,4075963
R40H50T0DnormalS16A1,40,50,LAH0,full,null,normal,20915,4071233
R40H50T0DnormalS3A1,40,50,LAH0,full,null,normal,23091,4063405
R40H50T0DnormalS7A1,40,50,LAH0,full,null,normal,27181,4079593
R40H50T0DnormalS10A1,40,50,LAH0,full,null,normal,27917,4076093
R40H50T0DnormalS12A1,40,50,LAH0,full,null,normal,39103,4084562
R40H50T0DnormalS1A1,40,50,LAH0,full,null,normal,42904,4058767
R40H50T0DnormalS11A1,40,50,LAH0,full,null,normal,46068,4043737
R40H50T0DnormalS13A1,40,50,LAH0,full,null,normal,51660,4068816
R40H50T0DnormalS5A1,40,50,LAH0,full,null,normal,53699,4049024
R40H50T0DnormalS15A1,40,50,LAH0,full,null,normal,54377,4051269
R40H50T0DnormalS18A1,40,50,LAH0,full,null,normal,61581,4082330
R40H50T0DnormalS8A0,40,50,MPGM,full,null,normal,2764,4053350
R40H50T0DnormalS6A0,40,50,MPGM,full,null,normal,5784,4044092
R40H50T0DnormalS4A0,40,50,MPGM,full,null,normal,10086,4080596
R40H50T0DnormalS14A0,40,50,MPGM,full,null,normal,11493,4063632
R40H50T0DnormalS2A0,40,50,MPGM,full,null,normal,13003,4072446
R40H50T0DnormalS9A0,40,50,MPGM,full,null,normal,13494,4061222
R40H50T0DnormalS0A0,40,50,MPGM,full,null,normal,16430,4081623
R40H50T0DnormalS19A0,40,50,MPGM,full,null,normal,18962,4066747
R40H50T0DnormalS17A0,40,50,MPGM,full,null,normal,19695,4076156
R40H50T0DnormalS16A0,40,50,MPGM,full,null,normal,20915,4070720
R40H50T0DnormalS3A0,40,50,MPGM,full,null,normal,23091,4062487
R40H50T0DnormalS7A0,40,50,MPGM,full,null,normal,27181,4082019
R40H50T0DnormalS10A0,40,50,MPGM,full,null,normal,27917,4076303
R40H50T0DnormalS12A0,40,50,MPGM,full,null,normal,39103,4084448
R40H50T0DnormalS1A0,40,50,MPGM,full,null,normal,42904,4058674
R40H50T0DnormalS11A0,40,50,MPGM,full,null,normal,46068,4044074
R40H50T0DnormalS13A0,40,50,MPGM,full,null,normal,51660,4068823
R40H50T0DnormalS5A0,40,50,MPGM,full,null,normal,53699,4048948
R40H50T0DnormalS15A0,40,50,MPGM,full,null,normal,54377,4050850
R40H50T0DnormalS18A0,40,50,MPGM,full,null,normal,61581,4081663
R40H60T0DnormalS8A1,40,60,LAH0,full,null,normal,2764,4856530
R40H60T0DnormalS6A1,40,60,LAH0,full,null,normal,5784,4862065
R40H60T0DnormalS4A1,40,60,LAH0,full,null,normal,10086,4862370
R40H60T0DnormalS14A1,40,60,LAH0,full,null,normal,11493,4900654
R40H60T0DnormalS2A1,40,60,LAH0,full,null,normal,13003,4874319
R40H60T0DnormalS9A1,40,60,LAH0,full,null,normal,13494,4865815
R40H60T0DnormalS0A1,40,60,LAH0,full,null,normal,16430,0
R40H60T0DnormalS19A1,40,60,LAH0,full,null,normal,18962,4870683
R40H60T0DnormalS17A1,40,60,LAH0,full,null,normal,19695,4846469
R40H60T0DnormalS16A1,40,60,LAH0,full,null,normal,20915,4873343
R40H60T0DnormalS3A1,40,60,LAH0,full,null,normal,23091,4897638
R40H60T0DnormalS7A1,40,60,LAH0,full,null,normal,27181,4828340
R40H60T0DnormalS10A1,40,60,LAH0,full,null,normal,27917,4853232
R40H60T0DnormalS12A1,40,60,LAH0,full,null,normal,39103,4850636
R40H60T0DnormalS1A1,40,60,LAH0,full,null,normal,42904,4828390
R40H60T0DnormalS11A1,40,60,LAH0,full,null,normal,46068,4858983
R40H60T0DnormalS13A1,40,60,LAH0,full,null,normal,51660,4884222
R40H60T0DnormalS5A1,40,60,LAH0,full,null,normal,53699,4864589
R40H60T0DnormalS15A1,40,60,LAH0,full,null,normal,54377,4895272
R40H60T0DnormalS18A1,40,60,LAH0,full,null,normal,61581,4866107
R40H60T0DnormalS8A0,40,60,MPGM,full,null,normal,2764,4856854
R40H60T0DnormalS6A0,40,60,MPGM,full,null,normal,5784,4861555
R40H60T0DnormalS4A0,40,60,MPGM,full,null,normal,10086,4862971
R40H60T0DnormalS14A0,40,60,MPGM,full,null,normal,11493,4899850
R40H60T0DnormalS2A0,40,60,MPGM,full,null,normal,13003,4875194
R40H60T0DnormalS9A0,40,60,MPGM,full,null,normal,13494,4865890
R40H60T0DnormalS0A0,40,60,MPGM,full,null,normal,16430,4892625
R40H60T0DnormalS19A0,40,60,MPGM,full,null,normal,18962,4868723
R40H60T0DnormalS17A0,40,60,MPGM,full,null,normal,19695,4846459
R40H60T0DnormalS16A0,40,60,MPGM,full,null,normal,20915,4873488
R40H60T0DnormalS3A0,40,60,MPGM,full,null,normal,23091,4897602
R40H60T0DnormalS7A0,40,60,MPGM,full,null,normal,27181,4829914
R40H60T0DnormalS10A0,40,60,MPGM,full,null,normal,27917,4853234
R40H60T0DnormalS12A0,40,60,MPGM,full,null,normal,39103,4850807
R40H60T0DnormalS1A0,40,60,MPGM,full,null,normal,42904,4828601
R40H60T0DnormalS11A0,40,60,MPGM,full,null,normal,46068,4859172
R40H60T0DnormalS13A0,40,60,MPGM,full,null,normal,51660,4883783
R40H60T0DnormalS5A0,40,60,MPGM,full,null,normal,53699,4866302
R40H60T0DnormalS15A0,40,60,MPGM,full,null,normal,54377,4895175
R40H60T0DnormalS18A0,40,60,MPGM,full,null,normal,61581,4865985
R40H70T0DnormalS8A1,40,70,LAH0,full,null,normal,2764,5659680
R40H70T0DnormalS6A1,40,70,LAH0,full,null,normal,5784,5679610
R40H70T0DnormalS4A1,40,70,LAH0,full,null,normal,10086,5668210
R40H70T0DnormalS14A1,40,70,LAH0,full,null,normal,11493,5653268
R40H70T0DnormalS2A1,40,70,LAH0,full,null,normal,13003,5633468
R40H70T0DnormalS9A1,40,70,LAH0,full,null,normal,13494,0
R40H70T0DnormalS0A1,40,70,LAH0,full,null,normal,16430,5659436
R40H70T0DnormalS19A1,40,70,LAH0,full,null,normal,18962,5685306
R40H70T0DnormalS17A1,40,70,LAH0,full,null,normal,19695,5670917
R40H70T0DnormalS16A1,40,70,LAH0,full,null,normal,20915,5665373
R40H70T0DnormalS3A1,40,70,LAH0,full,null,normal,23091,0
R40H70T0DnormalS7A1,40,70,LAH0,full,null,normal,27181,5696165
R40H70T0DnormalS10A1,40,70,LAH0,full,null,normal,27917,0
R40H70T0DnormalS12A1,40,70,LAH0,full,null,normal,39103,0
R40H70T0DnormalS1A1,40,70,LAH0,full,null,normal,42904,5692411
R40H70T0DnormalS11A1,40,70,LAH0,full,null,normal,46068,5686163
R40H70T0DnormalS13A1,40,70,LAH0,full,null,normal,51660,0
R40H70T0DnormalS5A1,40,70,LAH0,full,null,normal,53699,5680475
R40H70T0DnormalS15A1,40,70,LAH0,full,null,normal,54377,5678543
R40H70T0DnormalS18A1,40,70,LAH0,full,null,normal,61581,5681944
R40H70T0DnormalS8A0,40,70,MPGM,full,null,normal,2764,5662425
R40H70T0DnormalS6A0,40,70,MPGM,full,null,normal,5784,5679249
R40H70T0DnormalS4A0,40,70,MPGM,full,null,normal,10086,5667873
R40H70T0DnormalS14A0,40,70,MPGM,full,null,normal,11493,5653021
R40H70T0DnormalS2A0,40,70,MPGM,full,null,normal,13003,5634431
R40H70T0DnormalS9A0,40,70,MPGM,full,null,normal,13494,5678158
R40H70T0DnormalS0A0,40,70,MPGM,full,null,normal,16430,5660405
R40H70T0DnormalS19A0,40,70,MPGM,full,null,normal,18962,5686547
R40H70T0DnormalS17A0,40,70,MPGM,full,null,normal,19695,5670392
R40H70T0DnormalS16A0,40,70,MPGM,full,null,normal,20915,5665310
R40H70T0DnormalS3A0,40,70,MPGM,full,null,normal,23091,5673368
R40H70T0DnormalS7A0,40,70,MPGM,full,null,normal,27181,5698245
R40H70T0DnormalS10A0,40,70,MPGM,full,null,normal,27917,5665865
R40H70T0DnormalS12A0,40,70,MPGM,full,null,normal,39103,5695569
R40H70T0DnormalS1A0,40,70,MPGM,full,null,normal,42904,5692111
R40H70T0DnormalS11A0,40,70,MPGM,full,null,normal,46068,5685783
R40H70T0DnormalS13A0,40,70,MPGM,full,null,normal,51660,5659058
R40H70T0DnormalS5A0,40,70,MPGM,full,null,normal,53699,5675406
R40H70T0DnormalS15A0,40,70,MPGM,full,null,normal,54377,5678655
R40H70T0DnormalS18A0,40,70,MPGM,full,null,normal,61581,5681579
R40H80T0DnormalS8A1,40,80,LAH0,full,null,normal,2764,0
R40H80T0DnormalS6A1,40,80,LAH0,full,null,normal,5784,0
R40H80T0DnormalS4A1,40,80,LAH0,full,null,normal,10086,0
R40H80T0DnormalS14A1,40,80,LAH0,full,null,normal,11493,0
R40H80T0DnormalS9A1,40,80,LAH0,full,null,normal,13494,0
R40H80T0DnormalS19A1,40,80,LAH0,full,null,normal,18962,0
R40H80T0DnormalS17A1,40,80,LAH0,full,null,normal,19695,0
R40H80T0DnormalS16A1,40,80,LAH0,full,null,normal,20915,0
R40H80T0DnormalS3A1,40,80,LAH0,full,null,normal,23091,0
R40H80T0DnormalS7A1,40,80,LAH0,full,null,normal,27181,0
