File Name, Number of Robots, Number of Rounds, Algorithm, Graph Type, Link Density, Distribution, Seed, Final Cumulative Signal Strength
R40H80T1DnormalS2A0,40,80,MPGM,random,0.5,normal,5680,595537.0
R40H80T4DnormalS2A0,40,80,MPGM,random,1.2,normal,5680,595537.0
R40H80T5DnormalS2A0,40,80,MPGM,random,1.5,normal,5680,595537.0
R40H80T3DnormalS2A0,40,80,MPGM,random,1.0,normal,5680,595537.0
R40H80T2DnormalS2A0,40,80,MPGM,random,0.8,normal,5680,595537.0
R40H80T6DnormalS2A0,40,80,MPGM,random,2.0,normal,5680,665840.0
R40H80T7DnormalS2A0,40,80,MPGM,random,3.0,normal,5680,989753.0
R40H80T8DnormalS2A0,40,80,MPGM,random,6.0,normal,5680,1947630.0
R40H80T1DnormalS6A0,40,80,MPGM,random,0.5,normal,6325,666944.0
R40H80T2DnormalS6A0,40,80,MPGM,random,0.8,normal,6325,666944.0
R40H80T5DnormalS6A0,40,80,MPGM,random,1.5,normal,6325,666944.0
R40H80T4DnormalS6A0,40,80,MPGM,random,1.2,normal,6325,666944.0
R40H80T3DnormalS6A0,40,80,MPGM,random,1.0,normal,6325,666944.0
R40H80T6DnormalS6A0,40,80,MPGM,random,2.0,normal,6325,666944.0
R40H80T7DnormalS6A0,40,80,MPGM,random,3.0,normal,6325,972799.0
R40H80T8DnormalS6A0,40,80,MPGM,random,6.0,normal,6325,1964281.0
R40H80T5DnormalS3A0,40,80,MPGM,random,1.5,normal,28060,640893.0
R40H80T4DnormalS3A0,40,80,MPGM,random,1.2,normal,28060,640893.0
R40H80T3DnormalS3A0,40,80,MPGM,random,1.0,normal,28060,640893.0
R40H80T2DnormalS3A0,40,80,MPGM,random,0.8,normal,28060,640893.0
R40H80T1DnormalS3A0,40,80,MPGM,random,0.5,normal,28060,640893.0
R40H80T6DnormalS3A0,40,80,MPGM,random,2.0,normal,28060,650355.0
R40H80T7DnormalS3A0,40,80,MPGM,random,3.0,normal,28060,980519.0
R40H80T8DnormalS3A0,40,80,MPGM,random,6.0,normal,28060,1942349.0
R40H80T6DnormalS1A0,40,80,MPGM,random,2.0,normal,30125,1040858.0
R40H80T4DnormalS1A0,40,80,MPGM,random,1.2,normal,30125,1040858.0
R40H80T5DnormalS1A0,40,80,MPGM,random,1.5,normal,30125,1040858.0
R40H80T7DnormalS1A0,40,80,MPGM,random,3.0,normal,30125,1040858.0
R40H80T3DnormalS1A0,40,80,MPGM,random,1.0,normal,30125,1040858.0
R40H80T2DnormalS1A0,40,80,MPGM,random,0.8,normal,30125,1040858.0
R40H80T1DnormalS1A0,40,80,MPGM,random,0.5,normal,30125,1040858.0
R40H80T8DnormalS1A0,40,80,MPGM,random,6.0,normal,30125,1993025.0
R40H80T3DnormalS4A0,40,80,MPGM,random,1.0,normal,33626,622125.0
R40H80T5DnormalS4A0,40,80,MPGM,random,1.5,normal,33626,622125.0
R40H80T4DnormalS4A0,40,80,MPGM,random,1.2,normal,33626,622125.0
R40H80T2DnormalS4A0,40,80,MPGM,random,0.8,normal,33626,622125.0
R40H80T1DnormalS4A0,40,80,MPGM,random,0.5,normal,33626,622125.0
R40H80T6DnormalS4A0,40,80,MPGM,random,2.0,normal,33626,663763.0
R40H80T7DnormalS4A0,40,80,MPGM,random,3.0,normal,33626,991521.0
R40H80T8DnormalS4A0,40,80,MPGM,random,6.0,normal,33626,1951455.0
R40H80T4DnormalS5A0,40,80,MPGM,random,1.2,normal,34445,436084.0
R40H80T3DnormalS5A0,40,80,MPGM,random,1.0,normal,34445,436084.0
R40H80T2DnormalS5A0,40,80,MPGM,random,0.8,normal,34445,436084.0
R40H80T1DnormalS5A0,40,80,MPGM,random,0.5,normal,34445,436084.0
R40H80T5DnormalS5A0,40,80,MPGM,random,1.5,normal,34445,488381.0
R40H80T6DnormalS5A0,40,80,MPGM,random,2.0,normal,34445,650405.0
R40H80T7DnormalS5A0,40,80,MPGM,random,3.0,normal,34445,957417.0
R40H80T8DnormalS5A0,40,80,MPGM,random,6.0,normal,34445,1949949.0
R40H80T4DnormalS0A0,40,80,MPGM,random,1.2,normal,36223,397101.0
R40H80T3DnormalS0A0,40,80,MPGM,random,1.0,normal,36223,397101.0
R40H80T1DnormalS0A0,40,80,MPGM,random,0.5,normal,36223,397101.0
R40H80T2DnormalS0A0,40,80,MPGM,random,0.8,normal,36223,397101.0
R40H80T5DnormalS0A0,40,80,MPGM,random,1.5,normal,36223,492348.0
R40H80T6DnormalS0A0,40,80,MPGM,random,2.0,normal,36223,653678.0
R40H80T7DnormalS0A0,40,80,MPGM,random,3.0,normal,36223,982940.0
R40H80T8DnormalS0A0,40,80,MPGM,random,6.0,normal,36223,1931855.0
R40H80T3DnormalS8A0,40,80,MPGM,random,1.0,normal,37611,699589.0
R40H80T5DnormalS8A0,40,80,MPGM,random,1.5,normal,37611,699589.0
R40H80T4DnormalS8A0,40,80,MPGM,random,1.2,normal,37611,699589.0
R40H80T6DnormalS8A0,40,80,MPGM,random,2.0,normal,37611,699589.0
R40H80T2DnormalS8A0,40,80,MPGM,random,0.8,normal,37611,699589.0
R40H80T1DnormalS8A0,40,80,MPGM,random,0.5,normal,37611,699589.0
R40H80T7DnormalS8A0,40,80,MPGM,random,3.0,normal,37611,962392.0
R40H80T8DnormalS8A0,40,80,MPGM,random,6.0,normal,37611,1954292.0
R40H80T1DnormalS9A0,40,80,MPGM,random,0.5,normal,59237,693092.0
R40H80T2DnormalS9A0,40,80,MPGM,random,0.8,normal,59237,693092.0
R40H80T5DnormalS9A0,40,80,MPGM,random,1.5,normal,59237,693092.0
R40H80T4DnormalS9A0,40,80,MPGM,random,1.2,normal,59237,693092.0
R40H80T3DnormalS9A0,40,80,MPGM,random,1.0,normal,59237,693092.0
R40H80T6DnormalS9A0,40,80,MPGM,random,2.0,normal,59237,693092.0
R40H80T7DnormalS9A0,40,80,MPGM,random,3.0,normal,59237,971627.0
R40H80T8DnormalS9A0,40,80,MPGM,random,6.0,normal,59237,1996843.0
R40H90T0DnormalS7A0,40,90,MPGM,chain,null,normal,5312,414905.0
R40H90T0DnormalS2A0,40,90,MPGM,chain,null,normal,5680,410798.0
R40H90T0DnormalS6A0,40,90,MPGM,chain,null,normal,6325,415386.0
R40H90T0DnormalS3A0,40,90,MPGM,chain,null,normal,28060,410649.0
R40H90T0DnormalS1A0,40,90,MPGM,chain,null,normal,30125,406998.0
R40H90T0DnormalS4A0,40,90,MPGM,chain,null,normal,33626,411857.0
R40H90T0DnormalS5A0,40,90,MPGM,chain,null,normal,34445,406021.0
R40H90T0DnormalS0A0,40,90,MPGM,chain,null,normal,36223,409473.0
R40H90T0DnormalS8A0,40,90,MPGM,chain,null,normal,37611,410173.0
R40H90T0DnormalS9A0,40,90,MPGM,chain,null,normal,59237,402907.0
R40H90T9DnormalS7A0,40,90,MPGM,full,null,normal,5312,7298736.0
R40H90T9DnormalS2A0,40,90,MPGM,full,null,normal,5680,7304761.0
R40H90T9DnormalS6A0,40,90,MPGM,full,null,normal,6325,7326945.0
R40H90T9DnormalS3A0,40,90,MPGM,full,null,normal,28060,7312948.0
R40H90T9DnormalS1A0,40,90,MPGM,full,null,normal,30125,7298522.0
R40H90T9DnormalS4A0,40,90,MPGM,full,null,normal,33626,7283810.0
R40H90T9DnormalS5A0,40,90,MPGM,full,null,normal,34445,7290550.0
R40H90T9DnormalS0A0,40,90,MPGM,full,null,normal,36223,7330571.0
R40H90T9DnormalS8A0,40,90,MPGM,full,null,normal,37611,7275853.0
R40H90T9DnormalS9A0,40,90,MPGM,full,null,normal,59237,7326972.0
R40H90T6DnormalS7A0,40,90,MPGM,random,2.0,normal,5312,776358.0
R40H90T1DnormalS7A0,40,90,MPGM,random,0.5,normal,5312,776358.0
R40H90T2DnormalS7A0,40,90,MPGM,random,0.8,normal,5312,776358.0
R40H90T5DnormalS7A0,40,90,MPGM,random,1.5,normal,5312,776358.0
R40H90T4DnormalS7A0,40,90,MPGM,random,1.2,normal,5312,776358.0
R40H90T3DnormalS7A0,40,90,MPGM,random,1.0,normal,5312,776358.0
R40H90T7DnormalS7A0,40,90,MPGM,random,3.0,normal,5312,1102134.0
R40H90T8DnormalS7A0,40,90,MPGM,random,6.0,normal,5312,2205201.0
R40H90T2DnormalS2A0,40,90,MPGM,random,0.8,normal,5680,664264.0
R40H90T1DnormalS2A0,40,90,MPGM,random,0.5,normal,5680,664264.0
R40H90T5DnormalS2A0,40,90,MPGM,random,1.5,normal,5680,664264.0
R40H90T4DnormalS2A0,40,90,MPGM,random,1.2,normal,5680,664264.0
R40H90T3DnormalS2A0,40,90,MPGM,random,1.0,normal,5680,664264.0
R40H90T6DnormalS2A0,40,90,MPGM,random,2.0,normal,5680,735579.0
R40H90T7DnormalS2A0,40,90,MPGM,random,3.0,normal,5680,1117823.0
R40H90T8DnormalS2A0,40,90,MPGM,random,6.0,normal,5680,2182718.0
R40H90T6DnormalS6A0,40,90,MPGM,random,2.0,normal,6325,776726.0
R40H90T1DnormalS6A0,40,90,MPGM,random,0.5,normal,6325,776726.0
R40H90T2DnormalS6A0,40,90,MPGM,random,0.8,normal,6325,776726.0
R40H90T5DnormalS6A0,40,90,MPGM,random,1.5,normal,6325,776726.0
R40H90T4DnormalS6A0,40,90,MPGM,random,1.2,normal,6325,776726.0
R40H90T3DnormalS6A0,40,90,MPGM,random,1.0,normal,6325,776726.0
R40H90T7DnormalS6A0,40,90,MPGM,random,3.0,normal,6325,1106085.0
R40H90T8DnormalS6A0,40,90,MPGM,random,6.0,normal,6325,2163001.0
R40H90T3DnormalS3A0,40,90,MPGM,random,1.0,normal,28060,714514.0
R40H90T1DnormalS3A0,40,90,MPGM,random,0.5,normal,28060,714514.0
R40H90T2DnormalS3A0,40,90,MPGM,random,0.8,normal,28060,714514.0
R40H90T4DnormalS3A0,40,90,MPGM,random,1.2,normal,28060,714514.0
R40H90T5DnormalS3A0,40,90,MPGM,random,1.5,normal,28060,714514.0
R40H90T6DnormalS3A0,40,90,MPGM,random,2.0,normal,28060,734145.0
R40H90T7DnormalS3A0,40,90,MPGM,random,3.0,normal,28060,1129435.0
R40H90T8DnormalS3A0,40,90,MPGM,random,6.0,normal,28060,2185404.0
R40H90T1DnormalS1A0,40,90,MPGM,random,0.5,normal,30125,1166648.0
R40H90T6DnormalS1A0,40,90,MPGM,random,2.0,normal,30125,1166648.0
R40H90T2DnormalS1A0,40,90,MPGM,random,0.8,normal,30125,1166648.0
R40H90T7DnormalS1A0,40,90,MPGM,random,3.0,normal,30125,1166648.0
R40H90T4DnormalS1A0,40,90,MPGM,random,1.2,normal,30125,1166648.0
R40H90T5DnormalS1A0,40,90,MPGM,random,1.5,normal,30125,1166648.0
R40H90T3DnormalS1A0,40,90,MPGM,random,1.0,normal,30125,1166648.0
R40H90T8DnormalS1A0,40,90,MPGM,random,6.0,normal,30125,2203011.0
R40H90T1DnormalS4A0,40,90,MPGM,random,0.5,normal,33626,717066.0
R40H90T2DnormalS4A0,40,90,MPGM,random,0.8,normal,33626,717066.0
R40H90T5DnormalS4A0,40,90,MPGM,random,1.5,normal,33626,717066.0
R40H90T4DnormalS4A0,40,90,MPGM,random,1.2,normal,33626,717066.0
R40H90T3DnormalS4A0,40,90,MPGM,random,1.0,normal,33626,717066.0
R40H90T6DnormalS4A0,40,90,MPGM,random,2.0,normal,33626,737349.0
R40H90T7DnormalS4A0,40,90,MPGM,random,3.0,normal,33626,1115904.0
R40H90T8DnormalS4A0,40,90,MPGM,random,6.0,normal,33626,2183560.0
R40H90T1DnormalS5A0,40,90,MPGM,random,0.5,normal,34445,479565.0
R40H90T2DnormalS5A0,40,90,MPGM,random,0.8,normal,34445,479565.0
R40H90T4DnormalS5A0,40,90,MPGM,random,1.2,normal,34445,479565.0
R40H90T3DnormalS5A0,40,90,MPGM,random,1.0,normal,34445,479565.0
R40H90T5DnormalS5A0,40,90,MPGM,random,1.5,normal,34445,533427.0
R40H90T6DnormalS5A0,40,90,MPGM,random,2.0,normal,34445,727217.0
R40H90T7DnormalS5A0,40,90,MPGM,random,3.0,normal,34445,1086936.0
R40H90T8DnormalS5A0,40,90,MPGM,random,6.0,normal,34445,2230086.0
R40H90T1DnormalS0A0,40,90,MPGM,random,0.5,normal,36223,452825.0
R40H90T2DnormalS0A0,40,90,MPGM,random,0.8,normal,36223,452825.0
R40H90T4DnormalS0A0,40,90,MPGM,random,1.2,normal,36223,452825.0
R40H90T3DnormalS0A0,40,90,MPGM,random,1.0,normal,36223,452825.0
R40H90T5DnormalS0A0,40,90,MPGM,random,1.5,normal,36223,564920.0
R40H90T6DnormalS0A0,40,90,MPGM,random,2.0,normal,36223,744907.0
R40H90T7DnormalS0A0,40,90,MPGM,random,3.0,normal,36223,1114122.0
R40H90T8DnormalS0A0,40,90,MPGM,random,6.0,normal,36223,2204138.0
R40H90T6DnormalS8A0,40,90,MPGM,random,2.0,normal,37611,804992.0
R40H90T1DnormalS8A0,40,90,MPGM,random,0.5,normal,37611,804992.0
R40H90T2DnormalS8A0,40,90,MPGM,random,0.8,normal,37611,804992.0
R40H90T5DnormalS8A0,40,90,MPGM,random,1.5,normal,37611,804992.0
R40H90T4DnormalS8A0,40,90,MPGM,random,1.2,normal,37611,804992.0
R40H90T3DnormalS8A0,40,90,MPGM,random,1.0,normal,37611,804992.0
R40H90T7DnormalS8A0,40,90,MPGM,random,3.0,normal,37611,1090138.0
R40H90T8DnormalS8A0,40,90,MPGM,random,6.0,normal,37611,2191409.0
R40H90T1DnormalS9A0,40,90,MPGM,random,0.5,normal,59237,784487.0
R40H90T6DnormalS9A0,40,90,MPGM,random,2.0,normal,59237,784487.0
R40H90T2DnormalS9A0,40,90,MPGM,random,0.8,normal,59237,784487.0
R40H90T5DnormalS9A0,40,90,MPGM,random,1.5,normal,59237,784487.0
R40H90T4DnormalS9A0,40,90,MPGM,random,1.2,normal,59237,784487.0
R40H90T3DnormalS9A0,40,90,MPGM,random,1.0,normal,59237,784487.0
R40H90T7DnormalS9A0,40,90,MPGM,random,3.0,normal,59237,1098293.0
R40H90T8DnormalS9A0,40,90,MPGM,random,6.0,normal,59237,2222358.0
R40H100T0DnormalS7A0,40,100,MPGM,chain,null,normal,5312,458982.0
R40H100T0DnormalS2A0,40,100,MPGM,chain,null,normal,5680,457104.0
R40H100T0DnormalS6A0,40,100,MPGM,chain,null,normal,6325,450495.0
R40H100T0DnormalS3A0,40,100,MPGM,chain,null,normal,28060,459407.0
R40H100T0DnormalS1A0,40,100,MPGM,chain,null,normal,30125,457628.0
R40H100T0DnormalS4A0,40,100,MPGM,chain,null,normal,33626,457838.0
R40H100T0DnormalS5A0,40,100,MPGM,chain,null,normal,34445,446461.0
R40H100T0DnormalS0A0,40,100,MPGM,chain,null,normal,36223,453110.0
R40H100T0DnormalS8A0,40,100,MPGM,chain,null,normal,37611,459152.0
R40H100T0DnormalS9A0,40,100,MPGM,chain,null,normal,59237,456019.0
R40H100T9DnormalS7A0,40,100,MPGM,full,null,normal,5312,8102232.0
R40H100T9DnormalS2A0,40,100,MPGM,full,null,normal,5680,8041303.0
R40H100T9DnormalS6A0,40,100,MPGM,full,null,normal,6325,8056306.0
R40H100T9DnormalS3A0,40,100,MPGM,full,null,normal,28060,8150640.0
R40H100T9DnormalS1A0,40,100,MPGM,full,null,normal,30125,8103659.0
R40H100T9DnormalS4A0,40,100,MPGM,full,null,normal,33626,8135357.0
R40H100T9DnormalS5A0,40,100,MPGM,full,null,normal,34445,8145173.0
R40H100T9DnormalS0A0,40,100,MPGM,full,null,normal,36223,8112885.0
R40H100T9DnormalS8A0,40,100,MPGM,full,null,normal,37611,8076556.0
R40H100T9DnormalS9A0,40,100,MPGM,full,null,normal,59237,8145322.0
R40H100T2DnormalS7A0,40,100,MPGM,random,0.8,normal,5312,865835.0
R40H100T3DnormalS7A0,40,100,MPGM,random,1.0,normal,5312,865835.0
R40H100T1DnormalS7A0,40,100,MPGM,random,0.5,normal,5312,865835.0
R40H100T6DnormalS7A0,40,100,MPGM,random,2.0,normal,5312,865835.0
R40H100T4DnormalS7A0,40,100,MPGM,random,1.2,normal,5312,865835.0
R40H100T5DnormalS7A0,40,100,MPGM,random,1.5,normal,5312,865835.0
R40H100T7DnormalS7A0,40,100,MPGM,random,3.0,normal,5312,1218015.0
R40H100T8DnormalS7A0,40,100,MPGM,random,6.0,normal,5312,2430364.0
R40H100T3DnormalS2A0,40,100,MPGM,random,1.0,normal,5680,742301.0
R40H100T1DnormalS2A0,40,100,MPGM,random,0.5,normal,5680,742301.0
R40H100T4DnormalS2A0,40,100,MPGM,random,1.2,normal,5680,742301.0
R40H100T2DnormalS2A0,40,100,MPGM,random,0.8,normal,5680,742301.0
R40H100T5DnormalS2A0,40,100,MPGM,random,1.5,normal,5680,742301.0
R40H100T6DnormalS2A0,40,100,MPGM,random,2.0,normal,5680,822904.0
R40H100T7DnormalS2A0,40,100,MPGM,random,3.0,normal,5680,1210722.0
R40H100T8DnormalS2A0,40,100,MPGM,random,6.0,normal,5680,2406389.0
R40H100T1DnormalS6A0,40,100,MPGM,random,0.5,normal,6325,867830.0
R40H100T6DnormalS6A0,40,100,MPGM,random,2.0,normal,6325,867830.0
R40H100T4DnormalS6A0,40,100,MPGM,random,1.2,normal,6325,867830.0
R40H100T2DnormalS6A0,40,100,MPGM,random,0.8,normal,6325,867830.0
R40H100T3DnormalS6A0,40,100,MPGM,random,1.0,normal,6325,867830.0
R40H100T5DnormalS6A0,40,100,MPGM,random,1.5,normal,6325,867830.0
R40H100T7DnormalS6A0,40,100,MPGM,random,3.0,normal,6325,1217886.0
R40H100T8DnormalS6A0,40,100,MPGM,random,6.0,normal,6325,2443958.0
R40H100T1DnormalS3A0,40,100,MPGM,random,0.5,normal,28060,772447.0
R40H100T4DnormalS3A0,40,100,MPGM,random,1.2,normal,28060,772447.0
R40H100T2DnormalS3A0,40,100,MPGM,random,0.8,normal,28060,772447.0
R40H100T5DnormalS3A0,40,100,MPGM,random,1.5,normal,28060,772447.0
R40H100T3DnormalS3A0,40,100,MPGM,random,1.0,normal,28060,772447.0
R40H100T6DnormalS3A0,40,100,MPGM,random,2.0,normal,28060,807191.0
R40H100T7DnormalS3A0,40,100,MPGM,random,3.0,normal,28060,1220878.0
R40H100T8DnormalS3A0,40,100,MPGM,random,6.0,normal,28060,2399442.0
R40H100T2DnormalS1A0,40,100,MPGM,random,0.8,normal,30125,1291177.0
R40H100T6DnormalS1A0,40,100,MPGM,random,2.0,normal,30125,1291177.0
R40H100T4DnormalS1A0,40,100,MPGM,random,1.2,normal,30125,1291177.0
R40H100T7DnormalS1A0,40,100,MPGM,random,3.0,normal,30125,1291177.0
R40H100T5DnormalS1A0,40,100,MPGM,random,1.5,normal,30125,1291177.0
R40H100T1DnormalS1A0,40,100,MPGM,random,0.5,normal,30125,1291177.0
R40H100T3DnormalS1A0,40,100,MPGM,random,1.0,normal,30125,1291177.0
R40H100T8DnormalS1A0,40,100,MPGM,random,6.0,normal,30125,2406286.0
R40H100T6DnormalS4A0,40,100,MPGM,random,2.0,normal,33626,806411.0
R40H100T1DnormalS4A0,40,100,MPGM,random,0.5,normal,33626,807999.0
R40H100T4DnormalS4A0,40,100,MPGM,random,1.2,normal,33626,807999.0
R40H100T2DnormalS4A0,40,100,MPGM,random,0.8,normal,33626,807999.0
R40H100T5DnormalS4A0,40,100,MPGM,random,1.5,normal,33626,807999.0
R40H100T3DnormalS4A0,40,100,MPGM,random,1.0,normal,33626,807999.0
R40H100T7DnormalS4A0,40,100,MPGM,random,3.0,normal,33626,1212292.0
R40H100T8DnormalS4A0,40,100,MPGM,random,6.0,normal,33626,2384306.0
R40H100T3DnormalS5A0,40,100,MPGM,random,1.0,normal,34445,553974.0
R40H100T4DnormalS5A0,40,100,MPGM,random,1.2,normal,34445,553974.0
R40H100T1DnormalS5A0,40,100,MPGM,random,0.5,normal,34445,553974.0
R40H100T2DnormalS5A0,40,100,MPGM,random,0.8,normal,34445,553974.0
R40H100T5DnormalS5A0,40,100,MPGM,random,1.5,normal,34445,623591.0
R40H100T6DnormalS5A0,40,100,MPGM,random,2.0,normal,34445,794823.0
R40H100T7DnormalS5A0,40,100,MPGM,random,3.0,normal,34445,1180215.0
R40H100T8DnormalS5A0,40,100,MPGM,random,6.0,normal,34445,2445126.0
R40H100T2DnormalS0A0,40,100,MPGM,random,0.8,normal,36223,486045.0
R40H100T3DnormalS0A0,40,100,MPGM,random,1.0,normal,36223,486045.0
R40H100T1DnormalS0A0,40,100,MPGM,random,0.5,normal,36223,486045.0
R40H100T4DnormalS0A0,40,100,MPGM,random,1.2,normal,36223,486045.0
R40H100T5DnormalS0A0,40,100,MPGM,random,1.5,normal,36223,610999.0
R40H100T6DnormalS0A0,40,100,MPGM,random,2.0,normal,36223,800772.0
R40H100T7DnormalS0A0,40,100,MPGM,random,3.0,normal,36223,1226851.0
R40H100T8DnormalS0A0,40,100,MPGM,random,6.0,normal,36223,2475385.0
R40H100T1DnormalS8A0,40,100,MPGM,random,0.5,normal,37611,882422.0
R40H100T6DnormalS8A0,40,100,MPGM,random,2.0,normal,37611,882422.0
R40H100T4DnormalS8A0,40,100,MPGM,random,1.2,normal,37611,882422.0
R40H100T2DnormalS8A0,40,100,MPGM,random,0.8,normal,37611,882422.0
R40H100T3DnormalS8A0,40,100,MPGM,random,1.0,normal,37611,882422.0
R40H100T5DnormalS8A0,40,100,MPGM,random,1.5,normal,37611,882422.0
R40H100T7DnormalS8A0,40,100,MPGM,random,3.0,normal,37611,1203166.0
R40H100T8DnormalS8A0,40,100,MPGM,random,6.0,normal,37611,2454235.0
R40H100T1DnormalS9A0,40,100,MPGM,random,0.5,normal,59237,871873.0
R40H100T6DnormalS9A0,40,100,MPGM,random,2.0,normal,59237,871873.0
R40H100T4DnormalS9A0,40,100,MPGM,random,1.2,normal,59237,871873.0
R40H100T2DnormalS9A0,40,100,MPGM,random,0.8,normal,59237,871873.0
R40H100T3DnormalS9A0,40,100,MPGM,random,1.0,normal,59237,871873.0
R40H100T5DnormalS9A0,40,100,MPGM,random,1.5,normal,59237,871873.0
R40H100T7DnormalS9A0,40,100,MPGM,random,3.0,normal,59237,1219641.0
R40H100T8DnormalS9A0,40,100,MPGM,random,6.0,normal,59237,2434518.0
R50H10T0DnormalS7A0,50,10,MPGM,chain,null,normal,5312,58446.0
R50H10T0DnormalS2A0,50,10,MPGM,chain,null,normal,5680,58045.0
R50H10T0DnormalS6A0,50,10,MPGM,chain,null,normal,6325,57658.0
R50H10T0DnormalS3A0,50,10,MPGM,chain,null,normal,28060,57669.0
R50H10T0DnormalS1A0,50,10,MPGM,chain,null,normal,30125,58382.0
R50H10T0DnormalS4A0,50,10,MPGM,chain,null,normal,33626,58553.0
R50H10T0DnormalS5A0,50,10,MPGM,chain,null,normal,34445,59206.0
R50H10T0DnormalS0A0,50,10,MPGM,chain,null,normal,36223,58393.0
R50H10T0DnormalS8A0,50,10,MPGM,chain,null,normal,37611,58014.0
R50H10T0DnormalS9A0,50,10,MPGM,chain,null,normal,59237,57507.0
R50H10T9DnormalS7A0,50,10,MPGM,full,null,normal,5312,1347538.0
R50H10T9DnormalS2A0,50,10,MPGM,full,null,normal,5680,1352741.0
R50H10T9DnormalS6A0,50,10,MPGM,full,null,normal,6325,1349379.0
R50H10T9DnormalS3A0,50,10,MPGM,full,null,normal,28060,1352841.0
R50H10T9DnormalS1A0,50,10,MPGM,full,null,normal,30125,1359298.0
R50H10T9DnormalS4A0,50,10,MPGM,full,null,normal,33626,1354158.0
R50H10T9DnormalS5A0,50,10,MPGM,full,null,normal,34445,1341462.0
R50H10T9DnormalS0A0,50,10,MPGM,full,null,normal,36223,1349994.0
R50H10T9DnormalS8A0,50,10,MPGM,full,null,normal,37611,1351343.0
R50H10T9DnormalS9A0,50,10,MPGM,full,null,normal,59237,1348508.0
R50H10T4DnormalS7A0,50,10,MPGM,random,1.2,normal,5312,144735.0
R50H10T1DnormalS7A0,50,10,MPGM,random,0.5,normal,5312,144735.0
R50H10T2DnormalS7A0,50,10,MPGM,random,0.8,normal,5312,144735.0
R50H10T6DnormalS7A0,50,10,MPGM,random,2.0,normal,5312,144735.0
R50H10T3DnormalS7A0,50,10,MPGM,random,1.0,normal,5312,144735.0
R50H10T5DnormalS7A0,50,10,MPGM,random,1.5,normal,5312,144735.0
R50H10T7DnormalS7A0,50,10,MPGM,random,3.0,normal,5312,166173.0
R50H10T8DnormalS7A0,50,10,MPGM,random,6.0,normal,5312,327404.0
R50H10T3DnormalS2A0,50,10,MPGM,random,1.0,normal,5680,84555.0
R50H10T2DnormalS2A0,50,10,MPGM,random,0.8,normal,5680,84555.0
R50H10T1DnormalS2A0,50,10,MPGM,random,0.5,normal,5680,84555.0
R50H10T4DnormalS2A0,50,10,MPGM,random,1.2,normal,5680,84555.0
R50H10T5DnormalS2A0,50,10,MPGM,random,1.5,normal,5680,84555.0
R50H10T6DnormalS2A0,50,10,MPGM,random,2.0,normal,5680,113806.0
R50H10T7DnormalS2A0,50,10,MPGM,random,3.0,normal,5680,167404.0
R50H10T8DnormalS2A0,50,10,MPGM,random,6.0,normal,5680,329358.0
R50H10T4DnormalS6A0,50,10,MPGM,random,1.2,normal,6325,97647.0
R50H10T1DnormalS6A0,50,10,MPGM,random,0.5,normal,6325,97647.0
R50H10T2DnormalS6A0,50,10,MPGM,random,0.8,normal,6325,97647.0
R50H10T3DnormalS6A0,50,10,MPGM,random,1.0,normal,6325,97647.0
R50H10T5DnormalS6A0,50,10,MPGM,random,1.5,normal,6325,97647.0
R50H10T6DnormalS6A0,50,10,MPGM,random,2.0,normal,6325,110579.0
R50H10T7DnormalS6A0,50,10,MPGM,random,3.0,normal,6325,164006.0
R50H10T8DnormalS6A0,50,10,MPGM,random,6.0,normal,6325,336295.0
R50H10T2DnormalS3A0,50,10,MPGM,random,0.8,normal,28060,102040.0
R50H10T1DnormalS3A0,50,10,MPGM,random,0.5,normal,28060,102040.0
R50H10T3DnormalS3A0,50,10,MPGM,random,1.0,normal,28060,102040.0
R50H10T4DnormalS3A0,50,10,MPGM,random,1.2,normal,28060,102040.0
R50H10T5DnormalS3A0,50,10,MPGM,random,1.5,normal,28060,102040.0
R50H10T6DnormalS3A0,50,10,MPGM,random,2.0,normal,28060,108966.0
R50H10T7DnormalS3A0,50,10,MPGM,random,3.0,normal,28060,162259.0
R50H10T8DnormalS3A0,50,10,MPGM,random,6.0,normal,28060,330125.0
R50H10T5DnormalS1A0,50,10,MPGM,random,1.5,normal,30125,152350.0
R50H10T1DnormalS1A0,50,10,MPGM,random,0.5,normal,30125,152350.0
R50H10T2DnormalS1A0,50,10,MPGM,random,0.8,normal,30125,152350.0
R50H10T3DnormalS1A0,50,10,MPGM,random,1.0,normal,30125,152350.0
R50H10T6DnormalS1A0,50,10,MPGM,random,2.0,normal,30125,152350.0
R50H10T4DnormalS1A0,50,10,MPGM,random,1.2,normal,30125,152350.0
R50H10T7DnormalS1A0,50,10,MPGM,random,3.0,normal,30125,165483.0
R50H10T8DnormalS1A0,50,10,MPGM,random,6.0,normal,30125,332398.0
R50H10T2DnormalS4A0,50,10,MPGM,random,0.8,normal,33626,97171.0
R50H10T1DnormalS4A0,50,10,MPGM,random,0.5,normal,33626,97171.0
R50H10T3DnormalS4A0,50,10,MPGM,random,1.0,normal,33626,97171.0
R50H10T4DnormalS4A0,50,10,MPGM,random,1.2,normal,33626,97171.0
R50H10T5DnormalS4A0,50,10,MPGM,random,1.5,normal,33626,97171.0
R50H10T6DnormalS4A0,50,10,MPGM,random,2.0,normal,33626,111588.0
R50H10T7DnormalS4A0,50,10,MPGM,random,3.0,normal,33626,164090.0
